catchment_id,downstream_id,basin_id,longitude,latitude,river_width,river_depth,river_length,catchment_area,upstream_area,is_river_mouth,segment_sample_cells,segment_water_cells,segment_perennial_cells,segment_water_ratio,segment_dominant_component_id,segment_component_ids,downstream_in_raster,flow_status_row,flow_status_col,point_flow_status,point_component_id,nearest_water_row,nearest_water_col,nearest_water_lon,nearest_water_lat,nearest_water_component_id,nearest_water_status,nearest_water_distance_km,match_confidence
4570718,4568918,45635,73.87791442871094,38.12958526611328,17.1,0.0,16028.358,107322880.0,13633937408.0,0,80,15,2,0.1875,50309,50193;50279;50309,True,2650,470,0,0,2650,469,73.873375,38.133375,50309,1,0.5789832093837083,medium
4550805,4549005,45635,72.8004150390625,49.487083435058594,86.06352,0.0,7158.92,91784096.0,10563308544.0,0,89,67,57,0.7528089887640449,28348,28348;28422,True,1274,339,2,28348,1274,339,72.800875,49.485375,28348,2,0.19285326234760145,high
4543729,4541930,45635,72.41041564941406,37.00041580200195,101.58479,0.0,6082.699,132886736.0,10177967104.0,0,115,46,29,0.4,52481,52481,True,2787,292,2,52481,2787,292,72.413125,37.003125,52481,2,0.3855358921051031,high
4556112,4554312,45635,73.08541870117188,58.77458190917969,53.272495,0.0,18377.572,60129784.0,10753762304.0,0,97,28,0,0.28865979381443296,2589,2589,True,148,373,1,2589,148,373,73.081375,58.774875,2589,1,0.23536239390498565,high
4545491,4541891,45635,72.42958068847656,40.90458297729492,59.369324,0.0,17108.004,74755456.0,15441403904.0,0,133,22,1,0.16541353383458646,45354,45354;45355;45356;45374;45388,True,2314,294,0,0,2314,293,72.421375,40.905375,45355,1,0.695213928129525,medium
4576001,4574200,45635,74.2004165649414,49.887916564941406,15.020772,0.0,5094.5874,123230032.0,11939255296.0,0,113,18,0,0.1592920353982301,27282,27282;27327;27328;27443,True,1225,509,1,27443,1225,509,74.203375,49.889624999999995,27443,1,0.2846190982723325,medium
4597671,4595871,45635,75.4004135131836,42.841251373291016,40.620975,0.0,10003.073,52227792.0,10106013696.0,0,93,1,0,0.010752688172043012,42087,42087,True,2079,654,0,0,2078,648,75.350125,42.852374999999995,42087,1,4.282311092454752,medium
4692999,4694798,45635,80.81625366210938,50.09541702270508,23.995724,0.0,13297.666,112022808.0,13779961856.0,0,126,11,0,0.0873015873015873,26752,26566;26616;26665;26752,True,1200,1311,1,26752,1200,1311,80.819875,50.095875,26752,1,0.263290970023526,medium
4788397,4788398,45635,86.02708435058594,50.14875030517578,116.619835,0.0,7834.151,73802888.0,12053761024.0,0,99,21,16,0.21212121212121213,11,11,True,1194,1942,1,11,1194,1942,86.025625,50.145375,11,1,0.3894566470577932,high
4880187,4880186,45635,91.17791748046875,51.3245849609375,22.280941,0.0,9376.78,86717880.0,16485176320.0,0,52,14,4,0.2692307692307692,22860,22860,True,1051,2567,1,22860,1051,2567,91.181875,51.325125,22860,1,0.2814733242496167,high
4811795,4809996,45635,87.2629165649414,50.35708236694336,41.24973,0.0,3320.0315,95301136.0,10404249600.0,0,96,7,1,0.07291666666666667,26165,26050;26051;26141;26165,True,1168,2092,0,0,1168,2093,87.271375,50.359875,26051,1,0.675634225204146,medium
4840628,4838828,45635,88.9004135131836,47.13874816894531,80.50247,0.0,6129.046,72068944.0,15189169152.0,0,125,44,38,0.352,4154,4154,True,1558,2290,2,4154,1558,2290,88.896625,47.142375,4154,2,0.49471938038788843,high
4862149,4863949,45635,90.21624755859375,55.090415954589844,51.663357,0.0,6602.629,50304376.0,10419229696.0,0,83,37,0,0.4457831325301205,8743,8743,True,595,2450,1,8743,595,2450,90.216625,55.087125,8743,1,0.3667254101675633,high
4926907,4925107,45635,93.7004165649414,59.23041534423828,106.63023,0.0,13392.677,106119056.0,13121361920.0,0,71,18,18,0.2535211267605634,20,20,True,93,2872,2,20,93,2872,93.698125,59.228625,20,2,0.23796195561411965,high
4944924,4944923,45635,94.72792053222656,57.602081298828125,22.922031,0.0,14430.228,98776824.0,10555218944.0,0,86,0,0,0.0,0,,True,290,2997,0,0,280,2996,94.721125,57.685875,4797,1,9.326219020142963,low
5020602,5022402,45635,99.00125122070312,49.72041702270508,62.865364,0.0,17194.217,104601864.0,14209661952.0,0,90,21,17,0.23333333333333334,26291,26291,True,1246,3515,0,0,1246,3514,98.994625,49.716375,26291,1,0.6549369505592624,high
5011612,5013412,45635,98.54125213623047,48.72624969482422,45.105564,0.0,9536.108,81004736.0,11620127744.0,0,65,13,0,0.2,30077,30077,True,1366,3459,1,30077,1366,3459,98.540875,48.726375,30077,1,0.030973982770449705,high
5047617,5047616,45635,100.47291564941406,48.303749084472656,32.444836,0.0,14807.731,78639712.0,15003881472.0,0,87,8,1,0.09195402298850575,31083,31039;31083;31169;31211;31250,True,1417,3693,0,0,1416,3693,100.471375,48.313874999999996,31250,1,1.131702619703735,medium
5018784,5018785,45635,98.82875061035156,51.47041702270508,59.566727,0.0,6202.086,59778488.0,14351953920.0,0,55,11,10,0.2,22638,22638,True,1033,3494,2,22638,1033,3494,98.829625,51.473625,22638,2,0.3618159900427386,high
5045769,5045768,45635,100.36541748046875,53.145416259765625,99.25535,0.0,16026.202,97201200.0,15138178048.0,0,71,28,27,0.39436619718309857,20,20,True,830,3680,2,20,830,3680,100.364125,53.148375,20,2,0.34010167032923216,high
5042199,5043999,45635,100.22958374023438,50.020416259765625,13.5268,0.0,11227.376,53040936.0,10317050880.0,0,69,7,0,0.10144927536231885,27062,27062;27111;27112;27113,True,1209,3664,0,0,1209,3663,100.223875,50.021625,27062,1,0.4294284908705899,medium
5081822,5083622,45635,102.42375183105469,47.7620849609375,11.25,0.0,14193.682,59996200.0,11534903296.0,0,118,22,0,0.1864406779661017,30997,30997;32471;32472,True,1483,3930,1,32471,1483,3930,102.426625,47.761125,32471,1,0.23982596740056575,medium
5072796,5074597,45635,101.93624877929688,50.30208206176758,40.2235,0.0,13135.973,81027392.0,13346203648.0,0,80,23,3,0.2875,20,20,True,1175,3871,0,0,1175,3870,101.931625,50.302125000000004,20,1,0.32843723238552464,high
5114219,5114218,45635,104.17124938964844,48.10708236694336,11.25,0.0,11379.661,96944176.0,11382915072.0,0,80,0,0,0.0,0,,True,1441,4141,0,0,1441,4137,104.134375,48.107625,31700,1,2.7385539610241243,medium
5112339,5114138,45635,104.10124969482422,56.08708190917969,77.049034,0.0,6369.0986,66422440.0,12849474560.0,0,71,30,22,0.4225352112676056,20,20,True,474,4133,2,20,474,4133,104.101375,56.085375,20,2,0.18995904463167798,high
5146610,5146609,45635,105.91791534423828,49.008750915527344,11.25,0.0,15304.652,86286800.0,11515098112.0,0,53,0,0,0.0,0,,True,1332,4353,0,0,1327,4348,105.875125,49.048125,29476,1,5.37603929401363,low
5200600,5202399,45635,108.95291900634766,50.012916564941406,65.87944,0.0,11890.366,70600520.0,12980652032.0,0,62,20,20,0.3225806451612903,20,20,True,1210,4721,2,20,1210,4721,108.952375,50.013374999999996,20,2,0.06410589896921326,high
4507727,4505927,45635,70.38041687011719,37.22458267211914,114.417,0.0,14504.314,127915536.0,13559419904.0,0,75,23,7,0.30666666666666664,52080,52080,True,2760,46,2,52080,2760,46,70.383625,37.225875,52080,2,0.31833015340442977,high
4511242,4509442,45635,70.60041809082031,45.770416259765625,9.52397,0.0,10783.815,98046000.0,10118107136.0,0,93,4,0,0.043010752688172046,36796,36796,True,1724,72,0,0,1724,73,70.606375,45.772875,36796,1,0.5368539996524987,medium
4552577,4554376,45635,72.99041748046875,52.305416107177734,44.065422,0.0,8610.538,102643408.0,14473896960.0,0,134,8,0,0.05970149253731343,20396,20145;20172;20193;20218;20396;20432;20454,True,932,362,1,20432,932,362,72.990625,52.306875,20432,1,0.16283411394210023,medium
4525613,4523813,45635,71.36042022705078,48.62874984741211,19.60077,0.0,14315.131,74574072.0,13121939456.0,0,85,2,0,0.023529411764705882,30406,30406;30486,True,1378,164,0,0,1378,163,71.348875,48.627375,30406,1,0.8621642204443841,medium
4568918,4567118,45635,73.7870864868164,38.133750915527344,75.67113,0.0,12044.239,126171528.0,14526607360.0,0,80,16,3,0.2,50278,50278;50279;50309,True,2650,459,2,50309,2650,459,73.790875,38.133375,50309,2,0.3339811891737362,high
4549005,4547204,45635,72.70208740234375,49.4970817565918,39.349834,0.0,9033.375,84710464.0,10648018944.0,0,165,26,12,0.15757575757575756,28422,28146;28348;28422,True,1273,327,0,0,1272,327,72.701875,49.501875,28422,1,0.5332057602314462,medium
4541930,4540129,45635,72.3004150390625,36.96125030517578,104.574394,0.0,13423.63,150039584.0,10535377920.0,0,72,31,20,0.4305555555555556,52481,52481,True,2792,278,2,52481,2792,278,72.297625,36.961875,52481,2,0.25744112839810496,high
4554312,4552512,45635,72.98374938964844,58.74791717529297,32.51052,0.0,14048.827,57941404.0,10811703296.0,0,75,24,0,0.32,2589,2589;2616;2726,True,151,361,1,2589,151,361,72.982375,58.750125,2589,1,0.2579841537412092,high
4549052,4547252,45635,72.7004165649414,44.76791763305664,10.223867,0.0,16372.426,133900208.0,10649600000.0,0,102,0,0,0.0,0,,True,1846,327,0,0,1841,342,72.825625,44.807625,38707,1,10.822724792124577,low
4541891,4540091,45635,72.3004150390625,40.84375,50.21805,0.0,16097.787,87309576.0,20873312256.0,0,111,23,0,0.2072072072072072,45354,45354;45515,True,2321,278,1,45354,2321,278,72.297625,40.847625,45354,1,0.4906491077025201,high
4574200,4572400,45635,74.10041809082031,49.94874954223633,16.972124,0.0,14544.356,127169800.0,14127574016.0,0,115,13,0,0.11304347826086956,27195,27194;27195;27282,True,1218,497,1,27282,1218,497,74.104375,49.947375,27282,1,0.32174589898380407,medium
4595871,4594071,45635,75.3004150390625,42.85958480834961,47.166683,0.0,10090.508,48198916.0,10154212352.0,0,118,0,0,0.0,0,,True,2077,642,0,0,2078,648,75.350125,42.852374999999995,42087,1,4.130569384971805,medium
4687568,4685768,45635,80.4004135131836,53.126251220703125,30.683098,0.0,15108.713,125061376.0,10817384448.0,0,71,12,0,0.16901408450704225,18048,17976;18020;18021;18048;18076;18077;18114,True,833,1260,0,0,832,1260,80.399125,53.131875,17976,1,0.6312181290729995,medium
4694798,4696597,45635,80.89458465576172,50.1995849609375,47.14868,0.0,16765.863,111833296.0,13891794944.0,0,93,8,0,0.08602150537634409,26373,26210;26286;26373;26566,True,1187,1320,0,0,1189,1320,80.894125,50.186625,26566,1,1.44145534217966,medium
4788398,4790198,45635,86.13958740234375,50.13624954223633,142.23116,0.0,11102.359,72722216.0,12273183744.0,0,75,18,16,0.24,11,11,True,1195,1956,2,11,1195,1956,86.141125,50.137125,11,2,0.14657972271757938,high
4880186,4881986,45635,91.20625305175781,51.346248626708984,22.391811,0.0,4281.0835,107307648.0,16592484352.0,0,104,23,9,0.22115384615384615,22860,22860,True,1048,2570,1,22860,1048,2570,91.206625,51.349875,22860,1,0.40406145907237334,high
4809996,4808196,45635,87.16958618164062,50.33041763305664,12.394615,0.0,10272.729,73183000.0,10621106176.0,0,74,11,7,0.14864864864864866,26139,25946;26139;26140;26165,True,1172,2081,1,26165,1172,2081,87.172375,50.326875,26165,1,0.4408690654950738,medium
4838828,4837028,45635,88.76791381835938,47.186248779296875,82.342834,0.0,15709.788,69709048.0,15376391168.0,0,63,20,19,0.31746031746031744,4154,4154,True,1553,2274,2,4154,1553,2274,88.764625,47.183625,4154,2,0.38326521748958237,high
4863949,4865749,45635,90.2995834350586,55.06708526611328,51.71515,0.0,7801.6313,82926056.0,10502156288.0,0,114,77,1,0.6754385964912281,8743,8743,True,597,2460,1,8743,597,2460,90.299125,55.070625,8743,1,0.3946817671127433,high
4925107,4925108,45635,93.65125274658203,59.193748474121094,209.21442,0.0,5664.6475,24380266.0,13145742336.0,0,71,16,15,0.22535211267605634,20,20,True,97,2866,2,20,97,2866,93.64862500000001,59.195625,20,2,0.25676997239633087,high
4944923,4943123,45635,94.7004165649414,57.67958450317383,23.034554,0.0,15950.797,82597784.0,10637816832.0,0,104,0,0,0.0,0,,True,281,2993,0,0,280,2996,94.721125,57.685875,4797,1,1.4158703896692644,medium
5022402,5024202,45635,99.10958099365234,49.71458435058594,47.415245,0.0,9962.882,99744040.0,14343470080.0,0,58,12,8,0.20689655172413793,26291,26291,True,1246,3528,2,26291,1246,3528,99.110125,49.716375,26291,2,0.20291656003833872,high
5013412,5015212,45635,98.60958099365234,48.72291564941406,22.135466,0.0,7348.377,88068464.0,11903518720.0,0,97,23,0,0.23711340206185566,30077,30077,True,1366,3467,1,30077,1366,3467,98.606875,48.726375,30077,1,0.4328565755883288,high
5047616,5049416,45635,100.49958038330078,48.39041519165039,13.5,0.0,14833.339,140314736.0,15405734912.0,0,71,9,1,0.1267605633802817,30320,30320;30958;31039;31083,True,1407,3696,0,0,1408,3696,100.496125,48.379875,31083,1,1.1994733361185905,medium
5018785,5016985,45635,98.77874755859375,51.477081298828125,21.15,0.0,4090.6414,73384800.0,14425338880.0,0,95,19,19,0.2,22638,22638,True,1033,3488,2,22638,1033,3488,98.780125,51.473625,22638,2,0.39598665578764464,high
5045768,5045767,45635,100.39958190917969,53.194583892822266,61.605095,0.0,11834.276,88404024.0,16465867776.0,0,67,28,28,0.417910447761194,20,20,True,824,3684,2,20,824,3684,100.397125,53.197874999999996,20,2,0.40088572329367356,high
5043999,5045799,45635,100.2995834350586,50.012916564941406,40.11955,0.0,8108.2456,83052784.0,10508602368.0,0,75,5,0,0.06666666666666667,27113,27113;27182;27231,True,1210,3672,0,0,1211,3673,100.306375,50.005125,27113,1,0.9930612042242069,medium
5076412,5076411,45635,102.01374816894531,48.799583435058594,11.25,0.0,3535.325,85179728.0,12031000576.0,0,104,0,0,0.0,0,,True,1357,3880,0,0,1349,3872,101.948125,48.866625,29810,1,8.868133450330426,low
5083622,5085422,45635,102.569580078125,47.77708435058594,50.60663,0.0,16968.178,77018232.0,11611922432.0,0,85,22,0,0.25882352941176473,30997,30997;32260,True,1481,3947,1,30997,1481,3947,102.56687500000001,47.777625,30997,1,0.21088624551564503,high
5114218,5116018,45635,104.20625305175781,48.1654167175293,11.25,0.0,10654.358,112743920.0,11495658496.0,0,86,3,0,0.03488372093023256,31466,31466;31520;31521,True,1434,4146,0,0,1430,4155,104.282875,48.198375,31520,1,6.76038665760293,low
5114138,5112338,45635,104.04792022705078,56.11541748046875,58.365208,0.0,14335.804,69344224.0,12918818816.0,0,83,22,17,0.26506024096385544,20,20,True,470,4127,1,20,470,4127,104.051875,56.118375,20,1,0.4101879091262379,high
5146609,5144809,45635,105.9004135131836,49.039581298828125,11.25,0.0,6247.9536,112627952.0,12666727424.0,0,92,1,0,0.010869565217391304,29476,29476,True,1328,4351,0,0,1327,4348,105.875125,49.048125,29476,1,2.0736120652246552,medium
5202399,5200599,45635,108.92958068847656,50.05125045776367,66.4205,0.0,11186.6875,70622752.0,13156061184.0,0,57,20,20,0.3508771929824561,20,20,True,1205,4718,0,0,1205,4717,108.919375,50.054625,20,2,0.8195881620730419,high
5223958,5222159,45635,110.1754150390625,54.094581604003906,56.40373,0.0,21171.11,105185328.0,10514061312.0,0,106,64,16,0.6037735849056604,20,20,True,715,4869,1,20,715,4869,110.173375,54.097125,20,1,0.31253726098597356,high
4505927,4504127,45635,70.3004150390625,37.222084045410156,56.45348,0.0,10615.648,144358448.0,14249916416.0,0,75,20,2,0.26666666666666666,52080,52080,True,2760,36,1,52080,2760,36,70.301125,37.225875,52080,1,0.42619682544095194,high
4509442,4507642,45635,70.49874877929688,45.757083892822266,9.5656185,0.0,14194.571,84400864.0,10202508288.0,0,125,0,0,0.0,0,,True,1726,60,0,0,1736,64,70.532125,45.673874999999995,37000,1,9.608436464953519,low
4554376,4556175,45635,73.0995864868164,52.39458465576172,20.594086,0.0,15952.614,100165000.0,14574061568.0,0,120,12,0,0.1,20146,20001;20079;20101;20145;20146;20172,True,921,375,1,20172,921,375,73.097875,52.397625,20172,1,0.35745984270812886,medium
4570682,4568882,45635,73.89041900634766,41.72458267211914,71.73518,0.0,5109.9043,101513696.0,10065446912.0,0,104,24,20,0.23076923076923078,43573,43573,True,2215,471,1,43573,2215,471,73.889875,41.722125,43573,1,0.2769853888072583,high
4523813,4523814,45635,71.29208374023438,48.588748931884766,20.752981,0.0,7825.8867,78760624.0,14340440064.0,0,64,1,0,0.015625,30486,30486,True,1383,156,0,0,1381,157,71.299375,48.602625,30486,1,1.6334665474352603,medium
4567118,4565318,45635,73.7004165649414,38.13291549682617,58.530464,0.0,11791.469,127737184.0,14782152704.0,0,125,14,1,0.112,50278,50229;50242;50258;50277;50278,True,2650,448,1,50278,2650,448,73.700125,38.133375,50278,1,0.057104854337345835,medium
4547204,4545403,45635,72.58208465576172,49.6279182434082,17.387182,0.0,25387.354,83549488.0,10731569152.0,0,95,51,34,0.5368421052631579,28074,28074;28146,True,1257,312,1,28146,1257,312,72.578125,49.625625,28146,1,0.3825788296420341,high
4540129,4540130,45635,72.2370834350586,36.93541717529297,105.63636,0.0,7426.567,133269040.0,10668647424.0,0,62,28,20,0.45161290322580644,52481,52481,True,2795,271,2,52481,2795,271,72.239875,36.937124999999995,52481,2,0.31244452706339854,high
4552512,4552513,45635,72.89707946777344,58.74625015258789,32.7261,0.0,14456.24,64616380.0,10941877248.0,0,63,14,0,0.2222222222222222,2616,2589;2616;2726,True,151,351,1,2726,151,351,72.899875,58.750125,2726,1,0.4600558426383892,high
4547252,4545452,45635,72.59208679199219,44.743751525878906,10.2949095,0.0,17016.684,96804992.0,10774212608.0,0,107,0,0,0.0,0,,True,1849,314,0,0,1861,301,72.487375,44.642624999999995,39045,1,13.962649036471712,low
4540091,4538291,45635,72.17874908447266,40.81624984741211,51.087788,0.0,14270.89,58682520.0,20931995648.0,0,127,28,2,0.2204724409448819,44350,44350;45515,True,2325,264,1,45515,2325,264,72.182125,40.814625,45515,1,0.3366830958327143,high
4568707,4566906,45635,73.8004150390625,59.297916412353516,36.406822,0.0,16278.818,70796760.0,10387188736.0,0,122,39,1,0.319672131147541,1299,1299,True,85,460,1,1299,85,460,73.799125,59.294624999999996,1299,1,0.37324581285654024,high
4572400,4570600,45635,73.9887466430664,49.9879150390625,17.142767,0.0,13173.736,77088040.0,14321937408.0,0,79,1,0,0.012658227848101266,27101,27101,True,1213,483,0,0,1215,487,74.021875,49.972125,27194,1,2.948573699176039,medium
4594071,4592271,45635,75.16041564941406,42.87874984741211,14.7107935,0.0,15967.698,97817664.0,10852659200.0,0,67,0,0,0.0,0,,True,2075,625,0,0,2066,644,75.317125,42.951375,41897,2,15.102142063620317,low
4671403,4669603,45635,79.50041961669922,49.674583435058594,15.922838,0.0,16925.51,126912672.0,10238144512.0,0,92,0,0,0.0,0,,True,1251,1151,0,0,1253,1166,79.623625,49.658625,28077,1,9.04281593305289,low
4734417,4734418,45635,83.06708526611328,48.19874954223633,110.78818,0.0,8196.251,120352184.0,13925541888.0,0,58,58,58,1.0,4154,4154,True,1430,1583,2,4154,1430,1583,83.063875,48.198375,4154,2,0.24155334982921986,high
4719923,4721723,45635,82.31124877929688,57.626251220703125,52.56687,0.0,15922.044,70091056.0,15909346304.0,0,91,19,0,0.2087912087912088,4751,4751;4886,True,287,1492,1,4886,287,1492,82.313125,57.628125,4886,1,0.23640986215832835,high
4685768,4685769,45635,80.35208129882812,53.088748931884766,26.877338,0.0,7832.023,59135800.0,10876520448.0,0,86,31,7,0.36046511627906974,18048,18048;18076;18077;18114,True,837,1254,0,0,836,1254,80.349625,53.098875,18076,1,1.1378519818190245,high
4696597,4694796,45635,80.91458129882812,50.299583435058594,23.749075,0.0,14785.717,96578288.0,14173948928.0,0,157,40,25,0.25477707006369427,4154,4154;26210;26286,True,1175,1322,1,26210,1175,1322,80.910625,50.302125000000004,26210,1,0.39853536464146655,high
4790198,4791998,45635,86.22291564941406,50.133750915527344,92.36476,0.0,8875.292,74358760.0,13329853440.0,0,102,24,20,0.23529411764705882,11,11,True,1195,1966,2,11,1195,1966,86.223625,50.137125,11,2,0.37857273105531386,high
4881986,4883785,45635,91.29875183105469,51.39958190917969,54.97645,0.0,11365.022,169121232.0,16761605120.0,0,110,26,8,0.23636363636363636,22860,22860,True,1042,2581,1,22860,1042,2581,91.297375,51.399375,22860,1,0.09824696570283863,high
4808196,4806397,45635,87.10041809082031,50.33541488647461,51.78693,0.0,6918.2993,94991760.0,10716097536.0,0,59,12,9,0.2033898305084746,25946,25946;26139,True,1171,2072,0,0,1171,2071,87.089875,50.335125,25946,2,0.7489915023351658,high
4837028,4837027,45635,88.71125030517578,47.1995849609375,82.61638,0.0,5924.853,82346872.0,15458738176.0,0,73,23,22,0.3150684931506849,4154,4154,True,1551,2268,2,4154,1551,2268,88.715125,47.200125,4154,2,0.2988316570695689,high
4865749,4867549,45635,90.43708038330078,55.06041717529297,51.74443,0.0,17400.186,47035796.0,10549191680.0,0,68,30,1,0.4411764705882353,8743,8743,True,598,2477,1,8743,598,2477,90.439375,55.062375,8743,1,0.262194067738944,high
