catchment_id,downstream_id,basin_id,longitude,latitude,upstream_area_km2,is_river_mouth,flow_status_row,flow_status_col,point_flow_status,nearest_water_distance_km,match_class
4518515,4516715,45635,70.96208190917969,38.477081298828125,69588.74624,0,2608,116,2,0.3216197316948138,on perennial
4520190,4518389,45635,71.12291717529297,50.99958419799805,50780.418048,0,1090,136,1,0.4775601436619547,on intermittent
4523852,4522051,45635,71.24708557128906,44.8095817565918,61897.449472,0,1841,151,1,0.3094610140890563,on intermittent
4770375,4768575,45635,84.95375061035156,52.430416107177734,97731.559424,0,917,1812,2,0.04835894162719,on perennial
4761421,4757822,45635,84.42958068847656,47.81791687011719,63146.96704,0,1476,1749,2,0.3026748043177062,on perennial
5078206,5080006,45635,102.1995849609375,49.32958221435547,74101.702656,0,1293,3902,2,0.30607091362464056,on perennial
4948583,4946783,45635,94.85292053222656,51.6370849609375,57382.834176,0,1013,3012,2,0.171825135304704,on perennial
5121414,5121413,45635,104.55458068847656,48.60791778564453,51744.292864,0,1380,4188,1,0.33125384868605895,on intermittent
4516715,4514915,45635,70.9004135131836,38.46125030517578,69731.9424,0,2610,109,2,0.34971880149824863,on perennial
4518389,4516589,45635,70.99124908447266,51.008750915527344,50861.297664,0,1089,120,1,0.37764705559856865,on intermittent
4522051,4520251,45635,71.2004165649414,44.827083587646484,81208.967168,0,1839,145,1,0.32899672201836516,on intermittent
4595744,4593944,45635,75.3004150390625,55.55875015258789,51698.466816,0,538,642,1,0.1534792495371658,on intermittent
4768575,4766775,45635,84.9004135131836,52.44541549682617,97869.512704,0,915,1806,2,0.2889764221553546,on perennial
4757822,4757821,45635,84.31458282470703,47.82875061035156,70719.881216,0,1475,1735,2,0.3050828383561518,on perennial
5080006,5081806,45635,102.30958557128906,49.34541702270508,74210.861056,0,1291,3916,1,0.11615277344359129,on intermittent
4946783,4944983,45635,94.8004150390625,51.67208480834961,59125.215232,0,1009,3006,2,0.22718449912595812,on perennial
5121413,5123212,45635,104.60458374023438,48.67124938964844,51847.835648,0,1373,4194,2,0.2918349456714348,on perennial
4514915,4513115,45635,70.78624725341797,38.45458221435547,70904.307712,0,2611,95,2,0.1540539561396815,on perennial
4516589,4516590,45635,70.97708129882812,51.00041580200195,51106.553856,0,1090,118,1,0.3312403871591242,on intermittent
4520251,4518451,45635,71.07041931152344,44.8529167175293,81246.175232,0,1836,129,1,0.4774396295933632,on intermittent
4550881,4549082,45635,72.81291961669922,41.79541778564453,51721.723904,0,2206,340,2,0.33208758656634296,on perennial
4593944,4592144,45635,75.2004165649414,55.526248931884766,51870.527488,0,542,630,1,0.22181986227148637,on intermittent
4766775,4764975,45635,84.8004150390625,52.414581298828125,105855.090688,0,919,1793,2,0.2786658637599694,on perennial
4757821,4756021,45635,84.3004150390625,47.873748779296875,71336.894464,0,1469,1733,2,0.32773780140531883,on perennial
5081806,5083606,45635,102.39958190917969,49.3629150390625,74336.206848,0,1289,3927,1,0.21943879828510499,on intermittent
4944983,4943182,45635,94.71041870117188,51.71041488647461,59214.462976,0,1004,2995,2,0.32167015433133317,on perennial
5123212,5125013,45635,104.71624755859375,48.73208236694336,51991.289856,0,1365,4208,0,0.4275207468346625,near water
4513115,4511315,45635,70.7004165649414,38.41958236694336,71659.68384,0,2615,84,2,0.40269456905868173,on perennial
4516590,4514790,45635,70.89624786376953,50.97458267211914,51190.071296,0,1093,108,1,0.45630998047540366,on intermittent
4518451,4514851,45635,70.92958068847656,44.86708450317383,81292.500992,0,1834,112,1,0.2220246653623109,on intermittent
4549082,4547283,45635,72.7004165649414,41.716251373291016,51839.01696,0,2216,327,2,0.29065016680117156,on perennial
4592144,4592145,45635,75.11458587646484,55.471248626708984,51965.247488,0,548,619,0,0.564830794071875,near water
4764975,4763175,45635,84.65875244140625,52.41041564941406,112868.360192,0,919,1776,2,0.44931410415058637,on perennial
4756021,4756020,45635,84.26458740234375,47.89875030517578,71641.710592,0,1466,1729,2,0.4060841246484864,on perennial
5083606,5083605,45635,102.52874755859375,49.36958312988281,74414.661632,0,1288,3942,1,0.22841404741517796,on intermittent
4943182,4941382,45635,94.64291381835938,51.69874954223633,59301.695488,0,1006,2987,2,0.37979927270388325,on perennial
5125013,5125012,45635,104.76625061035156,48.72624969482422,52072.337408,0,1366,4214,0,0.3579001060219395,near water
5189762,5187963,45635,108.29875183105469,53.69041442871094,50975.121408,0,764,4642,2,0.30011650678518587,on perennial
4511315,4511316,45635,70.68624877929688,38.36541748046875,71948.935168,0,2622,83,1,0.25663835408578284,on intermittent
4514790,4512990,45635,70.78541564941406,50.938751220703125,51570.081792,0,1098,95,1,0.23046681708720193,on intermittent
